stationName,Address,City,State,postalCode,Lat,Long,Charger type,Charger type (legend),stationModel,StationNetworkStatus,LastPortStatus,faultReason,station_label,ports_total,ports_charging,ports_occupied,ports_available,StatusTimestamp,hours_unreachable,_loaded_at_utc
NYC FLEET / DOT_SIREPAIR-1,1893 Richmond Ter,Staten Island,New York,10302,40.6375742292417,-74.12834448343239,Level 2,Level 2,CPF50-L18,Reachable,INUSE,NONE,Occupied,1,0,1,0,2025-11-19T10:23:59Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DEP_HILLVW2A-B,100 Central Park Avenue,Yonkers,New York,10704,40.909246567079,-73.870233772826,Level 2,Level 2,CT4020-HD-GW,Reachable,AVAILABLE,NONE,Available,2,0,1,1,2025-11-19T10:22:16Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DEP_SH18_1_L3,20 Westlake Dr,Valhalla,New York,10595,41.085953,-73.774345,Level 3,Level 3,CPE250C-500-CCS1-CHD,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2025-11-19T10:26:57Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DSNY_Q09-DCFC1,13287 Atlantic Ave,Queens,New York,11418,40.696762,-73.81644,Level 3,Level 3,CPE250C-500-CCS1-CHD,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2025-11-19T10:28:48Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / NYPD_SRG_1_L3,521 W 57th St,New York,New York,10019,40.769844,-73.98953,Level 3,Level 3,CPE250C-500-CCS1-CHD,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2025-11-19T10:23:00Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DEP_6PCT_1_L3,2 Walker Rd,Valhalla,New York,10595,41.0768,-73.812515,Level 3,Level 3,CPE250C-500-CCS1-CHD,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2025-11-19T10:23:23Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DEP_BEERSTNPCT,21852 NY-10,Walton,New York,13856,42.124424,-75.16277,Level 2,Level 2,CT4020-HD-GW,Unreachable,UNREACHABLE,NONE,Available,2,0,0,2,2025-11-18T21:23:40Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DOC_OBCC1,16-00 Hazen Street,The Bronx,New York,11370,40.795934874523,-73.889544611571,Level 2,Level 2,CT4020-HD-GW,Reachable,AVAILABLE,NONE,Available,2,0,0,2,2025-11-19T10:25:34Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DOF_STARR#2,31-32 Greenpoint Ave,Queens,New York,11101,40.73463496268522,-73.93668874603271,Level 2,Level 2,CT4020-HD2-GW-LTE,Reachable,INUSE,NONE,Occupied,2,0,2,0,2025-11-19T10:22:54Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DOF_STARR#1,31-46 Greenpoint Ave,Queens,New York,11101,40.73482,-73.93633,Level 2,Level 2,CT4020-HD2-GW-LTE,Reachable,INUSE,NONE,Available,2,0,0,2,2025-11-19T10:27:45Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DOT_COLUMB-1,166 Columbia St,Brooklyn,New York,11231,40.68634930670135,-74.0022487116394,Level 2,Level 2,CPF50-L18,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2025-11-19T10:28:12Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DOT_COLUMB-2,184 Columbia St,Brooklyn,New York,11231,40.68634117113524,-74.00254911904906,Level 2,Level 2,CPF50-L18,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2025-11-19T10:28:12Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DEP_CFP_1_L3,3701 Jerome Ave,The Bronx,New York,10467,40.8866,-73.87935,Level 3,Level 3,CPE250C-500-CCS1-CHD,Reachable,INUSE,NONE,Occupied,1,0,1,0,2025-11-19T10:21:26Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DOT_448HAMILTON,448 Hamilton Ave,Brooklyn,New York,11232,40.670315,-73.998055,Level 2,Level 2,CT4020-HD2-GW-LTE,Reachable,AVAILABLE,NONE,Available,2,0,0,2,2025-11-19T10:29:05Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DOE_BXSCIHS-1,750 Baychester Ave Loading dock,The Bronx,New York,10475,40.8741473,-73.8328179,Level 2,Level 2,CPF50-L18,Unreachable,NEEDS SERVICE,Station Unreachable,Available,1,0,0,1,2023-12-29T13:21:55Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DOC_HAZENLOT4,15 Hazen St,The Bronx,New York,11370,40.79300086705942,-73.8838781253395,Level 2,Level 2,CT4010-HD2-GW-LTE,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2025-11-19T10:22:54Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DPRROCKAWAY80S1,350 80 St,Queens,New York,11693,40.591427,-73.80713,Level 2,Level 2 - Solar,CT4010-HD2-GW-LTE,Unreachable,UNREACHABLE,NONE,Available,1,0,0,1,2025-09-13T03:52:57Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DPRROCKAWAY80S2,350 80 St,Queens,New York,11693,40.591465,-73.80684,Level 2,Level 2 - Solar,CT4010-HD-GW,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2025-11-19T10:28:30Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DPR_OVERLOOK-S1,80-30 Park Ln,Queens,New York,11415,40.71041066315062,-73.83532301719664,Level 2,Level 2 - Solar,CT4010-HD-GW,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2025-11-19T10:25:05Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DPR_OVERLOOK-S2,80-30 Park Ln,Queens,New York,11415,40.710415,-73.835655,Level 2,Level 2 - Solar,CT4010-HD-GW,Reachable,INUSE,NONE,Occupied,1,0,1,0,2025-11-19T10:20:50Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DPRRIVERSIDE-S3,223 Riverside Dr,New York,New York,10025,40.79532230033775,-73.97625003173827,Level 2,Level 2 - Solar,CT4010-HD-GW,Unreachable,NEEDS SERVICE,Station Unreachable,Available,1,0,0,1,2024-12-12T01:36:20Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DPRRIVERSIDE-S4,223 Riverside Dr,New York,New York,10025,40.79524793318497,-73.97632857406617,Level 2,Level 2 - Solar,CT4010-HD-GW,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2025-11-19T10:22:56Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DOT_KENTAVE-1,372 Kent Ave,Brooklyn,New York,11249,40.71199841911077,-73.96830898465576,Level 2,Level 2,CPF50-L18,Reachable,INUSE,NONE,Charging,1,1,0,0,2025-11-19T10:25:09Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DOT_KENTAVE-2,372 Kent Ave,Brooklyn,New York,11249,40.71206347854881,-73.96844845952454,Level 2,Level 2,CPF50-L18,Reachable,INUSE,NONE,Occupied,1,0,1,0,2025-11-19T10:25:09Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DOT_KENTAVE-3,372 Kent Ave,Brooklyn,New York,11249,40.71196588936792,-73.96839481534424,Level 2,Level 2,CPF50-L18,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2025-11-19T10:25:09Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DCAS100GLD_4_L3,100 Gold St,New York,New York,10038,40.710506,-74.003265,Level 3,Level 3,CPE250C-500-CCS1-CHD,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2025-11-19T10:28:54Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / FDNY9METROTECH9,9 MetroTech Center,Brooklyn,New York,11201,40.694622,-73.983955,Level 2,Level 2,CPF50-L18,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2025-11-19T10:21:25Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DOE_JADAMSHS2,101-01 Rockaway Blvd,Queens,New York,11417,40.678623,-73.83706,Level 2,Level 2,CT4020-HD2-GW-LTE,Reachable,INUSE,NONE,Occupied,2,0,2,0,2025-11-19T10:24:08Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DSNY_QBS-DCFC6,58-2 52nd Ave,Queens,New York,11377,40.73538074084761,-73.90897084655764,Level 3,Level 3,CPE250C-500-CCS1-CHD,Reachable,INUSE,NONE,Charging,1,1,0,0,2025-11-19T10:21:48Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DSNY_QBS-DCFC2,52-7 58th St,Queens,New York,11377,40.735443101377264,-73.90937536441803,Level 3,Level 3,CPE250C-500-CCS1-CHD,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2025-11-19T10:30:01Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DSNY_QBS-DCFC3,58-2 52nd Ave,Queens,New York,11377,40.73542684223614,-73.90929489814758,Level 3,Level 3,CPE250C-500-CCS1-CHD,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2025-11-19T10:28:58Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DSNY_QBS-DCFC5,58-2 52nd Ave,Queens,New York,11377,40.735367222544824,-73.90911959259033,Level 3,Level 3,CPE250C-500-CCS1-CHD,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2025-11-19T10:22:38Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DSNY_QBS-DCFC4,58-2 52nd Ave,Queens,New York,11377,40.73540370223462,-73.90917016931152,Level 3,Level 3,CPE250C-500-CCS1-CHD,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2025-11-19T10:25:28Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DSNY_QBS-DCFC1,58-1 52nd Rd,Queens,New York,11377,40.735043,-73.909355,Level 3,Level 3,CPE250C-500-CCS1-CHD,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2025-11-19T10:24:19Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DEP_26WARD_3_L3,12266 Flatlands Ave,Brooklyn,New York,11207,40.65238017463946,-73.87906675826646,Level 3,Level 3,CPE250C-500-CCS1-CHD,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2025-11-19T10:24:23Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DEP_26WARD_5_L3,12266 Flatlands Ave,Brooklyn,New York,11207,40.65233540621425,-73.8790372539673,Level 3,Level 3,CPE250C-500-CCS1-CHD,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2025-11-19T10:23:49Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DEP_26WARD_6_L3,12266 Flatlands Ave,Brooklyn,New York,11207,40.65230284734069,-73.87900774966813,Level 3,Level 3,CPE250C-500-CCS1-CHD,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2025-11-19T10:27:44Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DEP_WARDS_2_L3,104 B Rd,New York,New York,10035,40.787036431053856,-73.92487617462162,Level 3,Level 3,CPE250C-500-CCS1-CHD,Reachable,INUSE,NONE,Occupied,1,0,1,0,2025-11-19T10:20:42Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / FDNY_FAB9-1,9 Reilly Blvd,New York,New York,10035,40.79211577076453,-73.91959772147845,Level 2,Level 2,CPF50-L18,Reachable,INUSE,NONE,Occupied,1,0,1,0,2025-11-19T10:20:42Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / FDNY_FAB14-1,9 Reilly Blvd,New York,New York,10035,40.79211069411406,-73.91954877116393,Level 2,Level 2,CPF50-L18,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2025-11-19T10:22:42Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DEP_WARDS_3_L3,142 A Rd,New York,New York,10035,40.784992,-73.923805,Level 3,Level 3,CPE250C-500-CCS1-CHD,Reachable,INUSE,NONE,Occupied,1,0,1,0,2025-11-19T10:28:48Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DEP_WARDS_4_L3,142 A Rd,New York,New York,10035,40.785046,-73.92385,Level 3,Level 3,CPE250C-500-CCS1-CHD,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2025-11-19T10:21:46Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DEP_WARDS_5_L3,142 A Rd,New York,New York,10035,40.785065,-73.92384,Level 3,Level 3,CPE250C-500-CCS1-CHD,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2025-11-19T10:28:54Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DEP_WARDS_6_L3,142 A Rd,New York,New York,10035,40.784992,-73.923744,Level 3,Level 3,CPE250C-500-CCS1-CHD,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2025-11-19T10:28:13Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DEP_WARDS_7_L3,149 8 Dr,New York,New York,10035,40.788452,-73.919815,Level 3,Level 3,CPE250C-500-CCS1-CHD,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2025-11-19T10:28:19Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DEP_WARDS_8_L3,149 8 Dr,New York,New York,10035,40.788433,-73.91971,Level 3,Level 3,CPE250C-500-CCS1-CHD,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2025-11-19T10:28:04Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DPRINWOODHLL-S1,600 W 218th St,New York,New York,10034,40.873863,-73.91964,Level 2,Level 2 - Solar,CT4010-HD-GW,Unreachable,UNREACHABLE,NONE,Available,1,0,0,1,2025-11-17T00:15:49Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DPRINWOODHLL-S2,600 W 218th St,New York,New York,10034,40.873837,-73.91961,Level 2,Level 2 - Solar,CT4010-HD-GW,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2025-11-19T10:20:28Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DPR_BUSHWICK-S1,29 N 10th St,Brooklyn,New York,11249,40.72243121597033,-73.96036389577027,Level 2,Level 2 - Solar,CT4010-HD-GW,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2025-11-19T10:29:48Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DPR_RANDALLS-S2,4 Central Rd,New York,New York,10035,40.79325728813666,-73.92208481216431,Level 2,Level 2 - Solar,CT4010-HD-GW,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2025-11-19T10:20:25Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DEPOAKWWTP_4_L3,751 Mill Rd,Staten Island,New York,10306,40.551246643568916,-74.11647536441804,Level 3,Level 3,CPE250C-500-CCS1-CHD,Unreachable,UNREACHABLE,NONE,Available,1,0,0,1,2025-06-23T14:03:37Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DEPOAKWWTP_3_L3,751 Mill Rd,Staten Island,New York,10306,40.55128536572635,-74.1163975803566,Level 3,Level 3,CPE250C-500-CCS1-CHD,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2025-11-19T10:26:19Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DEPOAKWWTP_5_L3,751 Mill Rd,Staten Island,New York,10306,40.55140560807255,-74.11630906745911,Level 3,Level 3,CPE250C-500-CCS1-CHD,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2025-11-19T10:28:16Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DEPOAKWWTP_6_L3,751 Mill Rd,Staten Island,New York,10306,40.55142191210285,-74.11621250793458,Level 3,Level 3,CPE250C-500-CCS1-CHD,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2025-11-19T10:26:58Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DEPOAKWWTP_7_L3,751 Mill Rd,Staten Island,New York,10306,40.55136892398982,-74.11620177909852,Level 3,Level 3,CPE250C-500-CCS1-CHD,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2025-11-19T10:24:40Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DEPOAKWWTP_8_L3,751 Mill Rd,Staten Island,New York,10306,40.55147082416999,-74.1160730330658,Level 3,Level 3,CPE250C-500-CCS1-CHD,Unreachable,UNREACHABLE,NONE,Available,1,0,0,1,2025-10-30T18:21:22Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DPR_MILLPOND-S1,5968 Maj Wm Deegan Blvd,The Bronx,New York,10451,40.824818,-73.93248,Level 2,Level 2 - Solar,CT4010-HD-GW,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2025-11-19T10:26:29Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DPR_DYKERBEA-S1,1121 86th St,Brooklyn,New York,11228,40.615921220245085,-74.01774216029662,Level 2,Level 2 - Solar,CT4010-HD2-GW-LTE,Unreachable,UNREACHABLE,NONE,Charging,1,1,0,0,2025-11-17T21:08:33Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DPR_MIDLAND-S4,3 Iroquois St,Staten Island,New York,10305,40.573902,-74.084564,Level 2,Level 2 - Solar,CT4010-HD-GW,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2025-11-19T10:22:31Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / NYPD_FBF-S2,50 Aviation Rd,Brooklyn,New York,11234,40.59077,-73.88141,Level 2,Level 2 - Solar,CT4010-HD2-GW-LTE,Unreachable,UNREACHABLE,NONE,Charging,1,1,0,0,2025-11-18T17:22:55Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DOT_GLENDALE-S1,69-46 Sybilla St,Queens,New York,11375,40.708668,-73.85484,Level 2,Level 2 - Solar,CT4010-HD-GW,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2025-11-19T10:21:41Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DOT_GLENDALE-S2,69-46 Sybilla St,Queens,New York,11375,40.7086695,-73.8548398,Level 2,Level 2 - Solar,CT4010-HD-GW,Unreachable,UNREACHABLE,NONE,Available,1,0,0,1,2025-10-30T18:04:46Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DPR_OLMSTED-S1,12 Olmsted Dr,Queens,New York,11368,40.752014,-73.848076,Level 2,Level 2 - Solar,CT4010-HD2-GW-LTE,Reachable,INUSE,NONE,Occupied,1,0,1,0,2025-11-19T10:24:47Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DPR_OKRDGE_1_L3,1 Forest Park Dr,Queens,New York,11421,40.69593956999706,-73.8661107196045,Level 3,Level 3,CPE250C-500-CCS1-CHD,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2025-11-19T10:26:28Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DPR_OKRDGE_2_L3,1 Forest Park Dr,Queens,New York,11421,40.696117,-73.86624,Level 3,Level 3,CPE250C-500-CCS1-CHD,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2025-11-19T10:24:25Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DOE_Q80105,49-16 Vernon Blvd,Queens,New York,11101,40.742968,-73.9542546,Level 2,Level 2,CT4020-HD-GW,Reachable,AVAILABLE,NONE,Available,2,0,0,2,2025-11-19T10:28:03Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DPR_BAISLEY-S1,118- 9 155th St,Queens,New York,11434,40.681206,-73.78738,Level 2,Level 2 - Solar,CT4010-HD-GW,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2025-11-19T10:26:39Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DOEVERNONBLVD-6,49-44 Vernon Blvd,Queens,New York,11101,40.74966343232623,-73.95255794232787,Level 2,Level 2,CPF50-L18,Reachable,INUSE,NONE,Occupied,1,0,1,0,2025-11-19T10:28:15Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DOEVERNONBLVD-7,44-36 Vernon Blvd,Queens,New York,11101,40.74957402611786,-73.95250429814757,Level 2,Level 2,CPF50-L18,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2025-11-19T10:28:15Z,0.0,2025-11-19T10:31:52.196106+00:00
